alert_time,stock_code,stock_name,title,content_preview,url,source,published_at,impact_score,reasoning,current_price,change_rate,telegram_success,processing_time
2025-07-16 16:19:52,006800,미래에셋증권,"[특징주] 증권주, 美 CPI 여파에 차익매물 출회…미래에셋 4%대 약세",NH·대신·삼성·신영 등도 일제히 내려 ⓒ데일리안 [데일리안 = 서진주 기자] 최근 상승세를 이어온 국내 증권주가 일제히 약세다. 16일 한국거래소에 따르면 이날 오전 10시 44분 현재 미래에셋증권은 전 거래일 대비 4.88%(1100원) 내린 2만1450원에 거래되고 있다. 같은 시간 NH투자증권(-3.84%)·대신증권(-3.69%)·삼성증권(-3.51...,https://n.news.naver.com/article/119/0002979753,,2025-07-16 10:45:00,0.600,미래에셋증권을 비롯한 증권주들이 미국 CPI 발표로 인한 경계감으로 약세,"20,950",-7.10%,Yes,14.68s
2025-07-16 16:19:53,006800,미래에셋증권,&quot;너무 올랐나&quot; 차익실현 매물에 KB금융 5%↓…시총 6위로[핫종목],"(종합) 미래에셋증권 7%↓…증권주도 급락 코스피가 상승 랠리를 멈추고 숨고르기에 들어간 16일 오후 서울 중구 하나은행 본점 딜링룸 전광판에 코스피 종가가 표시되고 있다. 이날 코스피는 전 거래일 대비 28.90포인트(0.90%) 내린 3186.38, 코스닥은 0.65포인트(0.08%) 하락한 812.23으로 장을 마쳤다. 2025.7.16/뉴스1 ⓒ N...",https://n.news.naver.com/article/421/0008374113,,2025-07-16 16:09:00,0.700,미래에셋증권을 비롯한 증권주 동반 하락,"20,950",-7.10%,Yes,34.63s
2025-07-16 16:19:53,006800,미래에셋증권,정부 정책에 급등하더니 &quot;오늘 다 파란불&quot;…OO주에 무슨일이,"삽화,망원경,전망,예측,전쟁,이스라엘,팔레스타인,하마스,주가,증시,하락,개미,일러스트 /사진=임종철 올해 상반기 질주하던 증권주가 16일 일제히 하락하고 있다. 증권가 일부는 증권주 추가 상승에 의구심을 제기하며 투자의견을 '중립'으로 하향했다. 한국거래소(KRX)에 따르면 이날 오전 11시23분 현재 미래에셋증권은 전날 대비 1100원(4.88%) 내린 ...",https://n.news.naver.com/article/008/0005222401,,2025-07-16 11:31:00,0.600,"증권주 하락 중, 투자 주의","20,950",-7.10%,Yes,19.12s
2025-07-16 16:20:02,006800,미래에셋증권,"[단독] 카카오뱅크-한투리얼에셋 컨소시엄, 판교 테크원타워 품는다",2조원 안팎 인수가액 제시해 글로벌 진출 거점으로 삼을듯 삼성화재 본사사옥 이후 최대 [본 기사는 07월 16일(10:39) 매일경제 자본시장 전문 유료매체인 ‘레이더M’에 보도 된 기사입니다] 카카오뱅크가 참여한 한국투자리얼에셋운용 펀드가 올해 상업용 오피스 대어(大魚)로 꼽히는 판교 테크원타워를 품는다. 출범 10년차를 맡은 카카오뱅크는 디지털 금융 플...,https://n.news.naver.com/article/009/0005525685,,2025-07-16 10:56:00,0.500,"미래에셋, 판교테크원타워에 출자","20,950",-7.10%,Yes,26.39s
2025-07-16 16:25:03,006800,미래에셋증권,정부 정책에 급등하더니 &quot;오늘 다 파란불&quot;…OO주에 무슨일이,"삽화,망원경,전망,예측,전쟁,이스라엘,팔레스타인,하마스,주가,증시,하락,개미,일러스트 /사진=임종철 올해 상반기 질주하던 증권주가 16일 일제히 하락하고 있다. 증권가 일부는 증권주 추가 상승에 의구심을 제기하며 투자의견을 '중립'으로 하향했다. 한국거래소(KRX)에 따르면 이날 오전 11시23분 현재 미래에셋증권은 전날 대비 1100원(4.88%) 내린 ...",https://n.news.naver.com/article/008/0005222401,,2025-07-16 11:31:00,0.600,"증권주 하락 중, 투자 주의","20,950",-7.10%,Yes,21.00s
2025-07-16 16:25:03,006800,미래에셋증권,"[특징주] 증권주, 美 CPI 여파에 차익매물 출회…미래에셋 4%대 약세",NH·대신·삼성·신영 등도 일제히 내려 ⓒ데일리안 [데일리안 = 서진주 기자] 최근 상승세를 이어온 국내 증권주가 일제히 약세다. 16일 한국거래소에 따르면 이날 오전 10시 44분 현재 미래에셋증권은 전 거래일 대비 4.88%(1100원) 내린 2만1450원에 거래되고 있다. 같은 시간 NH투자증권(-3.84%)·대신증권(-3.69%)·삼성증권(-3.51...,https://n.news.naver.com/article/119/0002979753,,2025-07-16 10:45:00,0.600,미래에셋증권을 비롯한 증권주 전반적인 약세,"20,950",-7.10%,Yes,17.23s
2025-07-16 16:25:03,006800,미래에셋증권,&quot;너무 올랐나&quot; 차익실현 매물에 KB금융 5%↓…시총 6위로[핫종목],"(종합) 미래에셋증권 7%↓…증권주도 급락 코스피가 상승 랠리를 멈추고 숨고르기에 들어간 16일 오후 서울 중구 하나은행 본점 딜링룸 전광판에 코스피 종가가 표시되고 있다. 이날 코스피는 전 거래일 대비 28.90포인트(0.90%) 내린 3186.38, 코스닥은 0.65포인트(0.08%) 하락한 812.23으로 장을 마쳤다. 2025.7.16/뉴스1 ⓒ N...",https://n.news.naver.com/article/421/0008374113,,2025-07-16 16:09:00,0.700,"미래에셋증권 주가 하락, 코스피 숨고르기에 동반 약세","20,950",-7.10%,Yes,25.84s
2025-07-16 16:25:03,006800,미래에셋증권,"연일 불뿜던 이 종목, 파랗게 질렸다…추가상승 의구심","미래에셋증권 7.1% 급락…""증권사별로 추가상승 다를 것"" 16일 증권주 등락률/그래픽=이지혜 올해 급등세를 이어가던 증권주가 16일 동반 하락했다. 차익실현 매물이 대거 나온 탓이다. 증권가 일부는 증권주 추가 상승에 의구심을 제기하며 투자의견을 '중립'으로 하향했다. 한국거래소(KRX)에 따르면 이날 미래에셋증권은 전날 대비 1600원(7.1%) 내린 ...",https://n.news.naver.com/article/008/0005222579,,2025-07-16 16:17:00,0.600,뉴스 알림,"20,950",-7.10%,Yes,36.93s
2025-07-16 16:34:10,006800,미래에셋증권,&quot;너무 올랐나&quot; 차익실현 매물에 KB금융 5%↓…시총 6위로[핫종목],"(종합) 미래에셋증권 7%↓…증권주도 급락 코스피가 상승 랠리를 멈추고 숨고르기에 들어간 16일 오후 서울 중구 하나은행 본점 딜링룸 전광판에 코스피 종가가 표시되고 있다. 이날 코스피는 전 거래일 대비 28.90포인트(0.90%) 내린 3186.38, 코스닥은 0.65포인트(0.08%) 하락한 812.23으로 장을 마쳤다. 2025.7.16/뉴스1 ⓒ N...",https://n.news.naver.com/article/421/0008374113,,2025-07-16 16:09:00,0.600,미래에셋증권을 비롯한 증권주 약세,"20,950",-7.10%,Yes,20.75s
2025-07-16 16:34:15,006800,미래에셋증권,&quot;180% 불기둥&quot; 환호 쏟아진 '이 종목' 털썩…추가 상승 어렵다?,"미래에셋증권 7.1% 급락…""증권사별로 추가상승 다를 것"" 16일 증권주 등락률/그래픽=이지혜 올해 급등세를 이어가던 증권주가 16일 동반 하락했다. 차익실현 매물이 대거 나온 탓이다. 증권가 일부는 증권주 추가 상승에 의구심을 제기하며 투자의견을 '중립'으로 하향했다. 한국거래소(KRX)에 따르면 이날 미래에셋증권은 전날 대비 1600원(7.1%) 내린 ...",https://n.news.naver.com/article/008/0005222579,,2025-07-16 16:17:00,0.600,뉴스 알림,"20,950",-7.10%,Yes,36.67s
2025-07-16 16:34:15,006800,미래에셋증권,"&quot;2년 내 파이프라인 20개&quot; 리가켐바이오, 한 달새 20%↑[주톡피아]","R&D데이서 파이프라인 확대 전략 공개 ""2027년까지 20개"" 1분기 영업이익 전년비 300%↑…플랫폼 기술이전 실적 반영 국민연금 등 기관 수요도 지속…증권가 전망도 낙관적 [이데일리 신하연 기자] 바이오신약 개발 기업 리가켐바이오(141080)가 이달 초 ‘글로벌 R&D데이’에서 내놓은 파이프라인 확대 계획에 시장이 반응하고 있다. 항체-약물접합체(A...",https://n.news.naver.com/article/018/0006066847,,2025-07-16 10:34:00,0.600,"미래에셋증권, 리가켐바이오 신약개발 기대감에 상승","20,950",-7.10%,Yes,17.33s
2025-07-16 16:34:15,006800,미래에셋증권,"[특징주] 증권주, 美 CPI 여파에 차익매물 출회…미래에셋 4%대 약세",NH·대신·삼성·신영 등도 일제히 내려 ⓒ데일리안 [데일리안 = 서진주 기자] 최근 상승세를 이어온 국내 증권주가 일제히 약세다. 16일 한국거래소에 따르면 이날 오전 10시 44분 현재 미래에셋증권은 전 거래일 대비 4.88%(1100원) 내린 2만1450원에 거래되고 있다. 같은 시간 NH투자증권(-3.84%)·대신증권(-3.69%)·삼성증권(-3.51...,https://n.news.naver.com/article/119/0002979753,,2025-07-16 10:45:00,0.600,"미래에셋증권, 미국 CPI 발표 영향으로 약세","20,950",-7.10%,Yes,19.52s
